"","station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"2611","apapcnut",2004,5,0.001,0.0255,0.002,0.0365,0.0385,13.25,1,0,0,0,0,0
"2612","apapcnut",2004,6,0.008,0.0055,0.002,NA,0.008,3.4,0,0,1,NA,1,0
"2613","apapcnut",2004,7,0.001,0.0045,0.002,NA,0.021,2.9,1,0,1,NA,0,0
"2614","apapcnut",2004,8,0.001,0.004,0.002,NA,0.0075,7.35,1,1,1,NA,1,0
"2615","apapcnut",2004,9,0.0015,0.004,0.004,0.0985,0.1025,1.7,0,1,0,0,0,0
"2616","apapcnut",2004,10,NA,0.0175,0.003,0.0335,0.0365,3.4,NA,0,0,0,0,0
"2617","apapcnut",2004,11,0.0065,0.01525,0.00475,0.077,0.08175,2.9,0,0,0,0,0,0
"2618","apapcnut",2005,1,0.0295,0.042,0.003,0.285,0.288,0.64,0,0,0,0,0,0
"2619","apapcnut",2005,2,0.002,0.024,0.0045,0.2705,0.275,1.705,0,0,0,0,0,0
"2620","apapcnut",2005,3,0.001,0.006,0.0175,0.032,0.0495,0.875,0,0,0,0,0,0
"2621","apapcnut",2005,4,0.005,0.0545,0.0215,0.333,0.3545,1.44,0,0,0,0,0,0
"2622","apapcnut",2005,5,0.002,0.039,0.005,0.2,0.205,1.44,0,0,0,0,0,0
"2623","apapcnut",2005,6,0.002,0.0365,0.0055,0.214,0.2195,0.85,0,0,0,0,0,0
"2624","apapcnut",2005,8,0.001,0.0365,0.002,0.127,0.129,2.775,0,0,0,0,0,0
"2625","apapcnut",2005,11,0.001,0.0155,0.002,NA,0.03475,1.28,0,0,1,NA,0,0
"2626","apapcnut",2006,1,0.001,0.0195,0.002,NA,0.0635,2.945,1,0,1,NA,0,0
"2627","apapcnut",2006,2,0.001,0.022,0.002,NA,0.219,3.715,1,0,1,NA,0,0
"2628","apapcnut",2006,3,0.001,0.0205,0.003,0.2345,0.2375,5.47,0,0,0,0,0,0
"2629","apapcnut",2006,4,0.001,0.0715,NA,NA,0.013,4.68,0,0,NA,NA,0,0
"2630","apapcnut",2006,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2631","apapcnut",2006,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2632","apapcnut",2006,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2633","apapcnut",2006,8,0.002,0.004,NA,NA,0.007,8.905,0,1,NA,NA,1,0
"2634","apapcnut",2006,9,0.001,0.016,NA,NA,0.007,5.87,1,0,NA,NA,1,0
"2635","apapcnut",2006,10,0.0015,0.004,NA,NA,0.0115,6.385,0,1,NA,NA,1,0
"2636","apapcnut",2006,11,0.001,0.00525,NA,NA,0.007,4.08,1,0,NA,NA,1,0
"2637","apapcnut",2007,1,0.0015,0.006,NA,NA,0.1,3.55,1,0,NA,NA,0,0
"2638","apapcnut",2007,2,0.001,0.004,NA,NA,0.1445,3.4,1,1,NA,NA,0,0
"2639","apapcnut",2007,3,0.002,0.02,NA,NA,0.208,2.4,0,0,NA,NA,0,0
"2640","apapcnut",2007,5,0.002,0.075,NA,NA,0.003,10.3,1,0,NA,NA,0,0
"2641","apapcnut",2007,6,0.003,0.028,NA,NA,0.003,7.4,0,0,NA,NA,0,0
"2642","apapcnut",2007,7,0.003,0.064,NA,NA,0.002,4.2,0,0,NA,NA,0,0
"2643","apapcnut",2007,8,0.003,0.011,NA,NA,0.006,4.5,0,0,NA,NA,0,0
"2644","apapcnut",2007,9,0.00333333333333333,0.021,NA,NA,0.0014,11.1333333333333,0,0,NA,NA,1,0
"2645","apapcnut",2007,10,0.002,0.019,NA,NA,0.002,4.2,1,0,NA,NA,0,0
"2646","apapcnut",2007,11,0.002,0.016,NA,NA,0.003,2.4,0,0,NA,NA,0,0
"2647","apapcnut",2007,12,0.002,0.008,NA,NA,0.002,4.2,1,1,NA,NA,0,0
"2648","apapcnut",2008,1,0.002,0.02,NA,NA,0.0062,0.4,1,0,NA,NA,1,0
"2649","apapcnut",2008,2,0.002,0.033,NA,NA,0.196,2.4,1,0,NA,NA,0,0
"2650","apapcnut",2008,3,0.004,0.054,NA,NA,0.208,3.4,0,0,NA,NA,0,0
"2651","apapcnut",2008,4,0.002,0.0117,NA,NA,0.008,7.8,0,1,NA,NA,0,0
"2652","apapcnut",2008,5,0.002,0.029,NA,NA,0.026,6,0,0,NA,NA,0,0
"2653","apapcnut",2008,6,0.002,0.032,NA,NA,0.0062,4.2,1,0,NA,NA,1,0
"2654","apapcnut",2008,7,0.002,0.018,NA,NA,0.0062,6.2,0,0,NA,NA,1,0
"2655","apapcnut",2008,8,0.003,0.0156666666666667,NA,NA,0.0062,6.26666666666667,1,0,NA,NA,1,0
"2656","apapcnut",2008,9,0.002,0.014,NA,NA,0.011,5.6,1,0,NA,NA,0,0
"2657","apapcnut",2008,10,0.003,0.013,NA,NA,NA,8.3,0,0,NA,NA,NA,0
"2658","apapcnut",2008,11,0.002,0.019,NA,NA,0.008,2.9,1,0,NA,NA,0,0
"2659","apapcnut",2008,12,NA,0.047,NA,NA,0.011,6.9,NA,0,NA,NA,0,0
"2660","apapcnut",2009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2661","apapcnut",2009,2,0.002,0.0117,NA,NA,0.059,4.2,1,1,NA,NA,0,0
"2662","apapcnut",2009,3,0.002,0.017,NA,NA,0.14,2,1,0,NA,NA,0,0
"2663","apapcnut",2009,4,0.011,0.118,NA,NA,0.196,2.7,0,0,NA,NA,0,0
"2664","apapcnut",2009,5,0.001,0.022,NA,NA,0.004,8,1,0,NA,NA,0,0
"2665","apapcnut",2009,6,0.001,0.0193,NA,NA,0.003,5.1,1,1,NA,NA,0,0
"2666","apapcnut",2009,7,0.001,0.0193,NA,NA,0.004,10.7,1,1,NA,NA,0,0
"2667","apapcnut",2009,8,0.001,0.0193,NA,NA,0.004,5.4,1,1,NA,NA,0,0
"2668","apapcnut",2009,9,0.001,0.0193,NA,NA,0.004,11.2,0,1,NA,NA,0,0
"2669","apapcnut",2009,10,0.001,0.0272,NA,NA,0.01,8.93333333333333,1,1,NA,NA,0,0
"2670","apapcnut",2009,11,0.001,0.0193,NA,NA,0.025,9.6,1,1,NA,NA,0,0
"2671","apapcnut",2009,12,0.005,0.024,NA,NA,0.159,4.5,0,0,NA,NA,0,0
"2672","apapcnut",2010,1,0.002,0.028,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"2673","apapcnut",2010,2,0.006,0.032,NA,NA,0.378,3.8,0,0,NA,NA,0,0
"2674","apapcnut",2010,3,0.002,0.032,NA,NA,0.16,8.9,1,0,NA,NA,0,0
"2675","apapcnut",2010,4,0.002,0.0395666666666667,NA,NA,0.276666666666667,2.26666666666667,1,1,NA,NA,0,0
"2676","apapcnut",2010,5,0.002,0.0177,NA,NA,0.264,7.8,1,1,NA,NA,0,0
"2677","apapcnut",2010,6,0.002,0.0177,NA,NA,0.003,6.2,1,1,NA,NA,0,0
"2678","apapcnut",2010,7,0.002,0.0177,NA,NA,0.0021,8.9,1,1,NA,NA,1,0
"2679","apapcnut",2010,8,0.002,0.018,NA,NA,0.003,7.6,1,0,NA,NA,0,0
"2680","apapcnut",2010,9,0.002,0.058,NA,NA,0.0021,6.9,1,0,NA,NA,1,0
"2681","apapcnut",2010,10,0.002,0.0177,NA,NA,0.01,5.8,1,1,NA,NA,0,0
"2682","apapcnut",2010,12,0.002,0.068,NA,NA,0.005,14.5,0,0,NA,NA,0,0
"2683","apapcnut",2011,1,0.003,0.086,NA,NA,0.125,6.7,1,0,NA,NA,0,0
"2684","apapcnut",2011,2,0.003,0.015,NA,NA,0.199,6.7,1,1,NA,NA,0,0
"2685","apapcnut",2011,4,0.003,0.03,NA,NA,0.097,7.8,1,0,NA,NA,0,0
"2686","apapcnut",2011,5,0.003,0.04,NA,NA,0.003,4.2,1,0,NA,NA,0,0
"2687","apapcnut",2011,8,0.003,0.015,NA,NA,0.003,8.3,1,1,NA,NA,0,0
"2688","apapcnut",2011,9,0.003,0.015,NA,NA,0.004,5.4,1,1,NA,NA,0,0
"2689","apapcnut",2011,12,0.003,0.025,NA,NA,0.003,4.5,1,0,NA,NA,1,0
"2690","apapcnut",2012,2,0.007,0.013,NA,NA,0.088,5.14,0,1,NA,NA,0,0
"2691","apapcnut",2012,3,0.003,0.063,NA,NA,0.004,8.27,1,0,NA,NA,0,0
"2692","apapcnut",2012,4,0.003,0.017,NA,NA,0.0024,2.23,1,0,NA,NA,1,0
"2693","apapcnut",2012,5,0.003,0.015,NA,NA,0.0024,7.37,1,0,NA,NA,1,0
"2694","apapcnut",2012,7,0.003,0.013,NA,NA,0.004,2.46,1,1,NA,NA,0,0
"2695","apapcnut",2012,8,0.003,0.014,NA,NA,0.004,3.8,1,0,NA,NA,0,0
"2696","apapcnut",2012,9,0.003,0.013,NA,NA,0.003,10.72,1,1,NA,NA,0,0
"2697","apapcnut",2012,10,0.003,0.024,NA,NA,0.0024,11.62,1,0,NA,NA,1,0
"2698","apapcnut",2012,11,0.003,0.0355,NA,NA,0.004,2.79,1,1,NA,NA,0,0
"2699","apapcnut",2013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2700","apapcnut",2013,2,0.011,0.026,NA,NA,0.002,4.69,0,0,NA,NA,1,0
"2701","apapcnut",2013,3,0.003,0.093,NA,NA,0.206,8.94,1,0,NA,NA,0,0
"2702","apapcnut",2013,4,0.003,0.048,NA,NA,0.143,4.47,1,0,NA,NA,0,0
"2703","apapcnut",2013,5,0.003,0.075,NA,NA,0.002,6.48,1,0,NA,NA,1,0
"2704","apapcnut",2013,6,0.003,0.033,NA,NA,0.004,NA,1,0,NA,NA,0,NA
"2705","apapcnut",2013,7,0.004,0.024,NA,NA,0.15,5.5,0,0,NA,NA,0,0
"2706","apapcnut",2013,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2707","apapcnut",2013,9,0.004,0.007,NA,NA,0.026,8.8,0,0,NA,NA,0,0
"2708","apapcnut",2013,10,0.004,0.008,NA,NA,0.05,6.9,0,0,NA,NA,0,0
"2709","apapcnut",2013,12,0.004,0.011,NA,NA,0.055,3.7,0,0,NA,NA,0,0
"2710","apapcnut",2014,1,0.004,0.023,NA,NA,0.32,3.7,1,0,NA,NA,0,0
"2711","apapcnut",2014,2,0.004,0.009,NA,NA,0.17,3.3,1,0,NA,NA,0,0
"2712","apapcnut",2014,3,0.004,0.012,NA,NA,0.26,3.7,1,0,NA,NA,0,0
"2713","apapcnut",2014,4,0.004,0.007,NA,NA,0.27,2.6,1,0,NA,NA,0,0
"2714","apapcnut",2014,5,0.008,0.016,NA,NA,0.32,12,0,0,NA,NA,0,0
"2715","apapcnut",2014,6,0.004,0.01,NA,NA,0.004,8.6,1,0,NA,NA,1,0
"2716","apapcnut",2014,7,0.004,0.011,NA,NA,0.004,4.5,1,0,NA,NA,1,0
"2717","apapcnut",2014,8,0.004,0.013,NA,NA,0.004,6.4,1,0,NA,NA,1,0
"2718","apapcnut",2014,9,0.004,0.0496666666666667,NA,NA,0.00433333333333333,6.43333333333333,1,0,NA,NA,1,0
"2719","apapcnut",2014,10,0.004,0.007,NA,NA,0.004,5.8,1,0,NA,NA,1,0
"2720","apapcnut",2014,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2721","apapcnut",2015,1,0.004,0.044,NA,NA,0.12,3.7,1,0,NA,NA,0,0
"2722","apapcnut",2015,2,0.004,0.007,NA,NA,0.18,2.6,1,0,NA,NA,0,0
"2723","apapcnut",2015,3,0.004,0.014,NA,NA,0.2,2.7,1,0,NA,NA,0,0
"2724","apapcnut",2015,4,0.004,0.017,NA,NA,0.086,4.6,1,0,NA,NA,0,0
"2725","apapcnut",2015,5,0.004,0.007,NA,NA,0.11,8.8,1,0,NA,NA,0,0
"2726","apapcnut",2015,6,0.004,0.007,NA,NA,0.004,9,1,0,NA,NA,1,0
"2727","apapcnut",2015,7,0.004,0.008,NA,NA,0.004,4,1,0,NA,NA,1,0
"2728","apapcnut",2015,8,0.004,0.008,NA,NA,0.004,16,1,0,NA,NA,1,0
"2729","apapcnut",2015,9,0.004,0.005,NA,NA,0.004,7.4,1,0,NA,NA,1,0
"2730","apapcnut",2015,10,0.004,0.007,NA,NA,0.006,7.5,1,0,NA,NA,0,0
"2731","apapcnut",2015,11,0.004,0.018,NA,NA,0.082,1.9,1,0,NA,NA,0,0
"2732","apapcnut",2015,12,0.004,0.012,NA,NA,0.14,3.9,1,0,NA,NA,0,0
"2733","apapcnut",2016,1,0.01,0.045,NA,NA,0.23,1.9,0,0,NA,NA,0,0
"2734","apapcnut",2016,2,0.005,0.013,NA,NA,0.22,9.6,0,0,NA,NA,0,0
"2735","apapcnut",2016,3,0.004,0.006,NA,NA,0.2,1.9,1,0,NA,NA,0,0
"2736","apapcnut",2016,4,0.004,0.01,NA,NA,0.21,3.4,1,0,NA,NA,0,0
"2737","apapcnut",2016,5,0.004,0.007,NA,NA,0.06,5.6,1,0,NA,NA,0,0
"2738","apapcnut",2016,6,0.004,0.004,NA,NA,0.004,6.4,1,0,NA,NA,1,0
"2739","apapcnut",2016,7,0.004,0.009,NA,NA,0.004,4,1,0,NA,NA,1,0
"2740","apapcnut",2016,8,0.004,0.005,NA,NA,0.004,6.4,1,0,NA,NA,1,0
"2741","apapcnut",2016,9,0.004,0.009,NA,NA,0.004,8.1,1,0,NA,NA,1,0
"2742","apapcnut",2016,10,0.004,0.007,NA,NA,0.004,5.4,1,0,NA,NA,1,0
"2743","apapcnut",2016,11,0.004,0.006,NA,NA,0.004,3.4,1,0,NA,NA,1,0
"2744","apapcnut",2016,12,0.004,0.007,NA,NA,0.028,3,1,0,NA,NA,0,0
"2745","apapcnut",2017,1,0.004,0.011,NA,NA,0.004,3,1,0,NA,NA,1,0
"2746","apapcnut",2017,2,0.004,0.0085,NA,NA,0.118,4.35,1,0,NA,NA,0,0
"2747","apapcnut",2017,4,0.004,0.003,NA,NA,0.004,3.7,0,0,NA,NA,0,0
"2748","apapcnut",2017,5,0.004,0.006,NA,NA,0.012,9.8,1,0,NA,NA,0,0
"2749","apapcnut",2017,6,0.004,0.002,NA,NA,0.004,10,0,1,NA,NA,1,0
"2750","apapcnut",2017,7,0.004,0.004,NA,NA,0.004,6.3,1,0,NA,NA,1,0
"2751","apapcnut",2017,8,0.004,0.003,NA,NA,0.008,7.6,1,0,NA,NA,1,0
"2752","apapcnut",2017,9,0.004,0.003,NA,NA,0.004,5.1,1,0,NA,NA,1,0
"2753","apapcnut",2017,10,0.004,0.004,NA,NA,0.004,4.1,1,0,NA,NA,1,0
"2754","apapcnut",2017,11,0.004,0.004,NA,NA,0.0165,2.9,1,0,NA,NA,0,0
"2755","apapcnut",2018,1,0.004,0.008,NA,NA,0.004,6.2,1,0,NA,NA,1,0
"2756","apapcnut",2018,2,0.004,0.005,NA,NA,0.063,2.4,1,0,NA,NA,0,0
"2757","apapcnut",2018,3,0.004,0.006,NA,NA,0.018,4.6,1,0,NA,NA,0,0
"2758","apapcnut",2018,4,0.004,0.009,NA,NA,0.004,26,1,0,NA,NA,1,0
"2759","apapcnut",2018,5,0.004,0.012,NA,NA,0.005,14,1,0,NA,NA,0,0
"2760","apapcnut",2018,6,0.004,0.003,NA,NA,0.004,6.5,1,0,NA,NA,1,0
"2761","apapcnut",2018,7,0.004,0.017,NA,NA,0.004,12,1,0,NA,NA,1,0
"2762","apapcnut",2018,8,0.004,0.006,NA,NA,0.007,11,1,0,NA,NA,0,0
"2763","apapcnut",2018,9,0.004,0.005,NA,NA,0.004,12,1,0,NA,NA,1,0
"2764","apapcnut",2018,10,0.004,0.006,NA,NA,0.004,8.7,1,0,NA,NA,0,0
"2765","apapcnut",2018,11,0.004,0.008,NA,NA,0.046,5.9,1,0,NA,NA,0,0
"2766","apapcnut",2019,1,0.004,0.038,NA,NA,0.22,2.7,1,0,NA,NA,0,0
"2767","apapcnut",2019,2,0.004,0.01,NA,NA,0.25,6.5,1,0,NA,NA,0,0
"2768","apapcnut",2019,3,0.004,0.008,NA,NA,0.098,7.1,1,0,NA,NA,0,0
"2769","apapcnut",2019,4,0.004,0.011,NA,NA,0.14,2.4,1,0,NA,NA,0,0
"2770","apapcnut",2019,5,0.004,0.004,NA,NA,0.004,16,1,0,NA,NA,1,0
"2771","apapcnut",2019,6,0.004,0.005,NA,NA,0.004,8.1,1,0,NA,NA,1,0
"2772","apapcnut",2019,7,0.004,0.005,NA,NA,0.004,8.3,1,0,NA,NA,1,0
"2773","apapcnut",2019,8,0.004,0.009,NA,NA,0.004,6.9,1,0,NA,NA,1,0
"2774","apapcnut",2019,9,0.004,0.004,NA,NA,0.004,5.6,1,0,NA,NA,1,0
"2775","apapcnut",2019,10,0.004,0.004,NA,NA,0.004,4.3,1,0,NA,NA,1,0
"2776","apapcnut",2019,11,0.004,0.004,NA,NA,0.031,4.3,1,0,NA,NA,0,0
"2777","apapcnut",2019,12,0.004,0.009,NA,NA,0.004,3.9,1,0,NA,NA,1,0
"2778","apapcnut",2020,1,0.004,0.004,NA,NA,0.15,3.5,1,0,NA,NA,0,0
"2779","apapcnut",2020,2,0.004,0.006,NA,NA,0.017,16,1,0,NA,NA,0,0
"2780","apapcnut",2020,3,0.008,NA,NA,NA,0.22,2.9,0,NA,NA,NA,0,0
"2781","apapcnut",2020,5,NA,0.006,NA,NA,0.041,NA,NA,0,NA,NA,0,NA
"2782","apapcnut",2020,7,0.004,0.006,NA,NA,0.004,11,1,0,NA,NA,1,0
"2783","apapcnut",2020,8,0.004,0.003,NA,NA,0.004,10,0,0,NA,NA,1,0
"2784","apapcnut",2020,9,0.0045,0.019,NA,NA,0.0375,8.4,1,0,NA,NA,1,0
"2785","apapcnut",2020,11,0.004,0.011,NA,NA,0.068,2.7,0,0,NA,NA,0,0
"2786","apapcnut",2021,1,0.004,0.005,NA,NA,0.2,3.4,1,0,NA,NA,0,0
"2787","apapcnut",2021,2,0.004,0.005,NA,NA,0.018,18,1,0,NA,NA,0,0
"2788","apapcnut",2021,3,0.006,0.027,NA,NA,0.13,4.8,0,0,NA,NA,0,0
"2789","apapcnut",2021,4,0.004,0.008,NA,NA,0.12,5.5,1,0,NA,NA,0,0
"2790","apapcnut",2021,5,0.004,0.004,NA,NA,0.004,13,1,0,NA,NA,0,0
"2791","apapcnut",2021,6,0.004,0.005,NA,NA,0.004,5.1,1,0,NA,NA,1,0
"2792","apapcnut",2021,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2793","apapcnut",2021,8,0.004,0.006,NA,NA,0.004,8.2,1,0,NA,NA,1,0
"2794","apapcnut",2021,9,0.004,0.056,NA,NA,0.036,12,1,0,NA,NA,0,0
"2795","apapcnut",2021,10,0.004,0.036,NA,NA,0.035,19,1,0,NA,NA,0,0
"2796","apapcnut",2021,11,0.004,0.005,NA,NA,0.1,3.45,1,0,NA,NA,0,0
"2797","apapcnut",2022,2,0.004,0.003,NA,NA,0.16,11,1,0,NA,NA,0,0
"2798","apapcnut",2022,3,0.004,0.004,NA,NA,0.11,8.6,1,0,NA,NA,0,0
"2799","apapcnut",2022,4,0.004,0.002,NA,NA,0.075,15,1,0,NA,NA,0,0
"2800","apapcnut",2022,5,0.004,0.007,NA,NA,0.012,10.35,1,0,NA,NA,1,0
"2801","apapcnut",2022,6,0.004,0.002,NA,NA,0.008,13,1,1,NA,NA,1,0
"2802","apapcnut",2022,8,0.004,0.002,NA,NA,0.004,5.3,1,0,NA,NA,1,0
"2803","apapcnut",2022,9,0.004,0.004,NA,NA,0.004,11,1,0,NA,NA,1,0
"2804","apapcnut",2022,10,0.004,0.004,NA,NA,0.004,6.4,1,0,NA,NA,1,0
"2805","apapcnut",2022,11,0.004,0.003,NA,NA,0.004,6,1,0,NA,NA,1,0
"2806","apapcnut",2022,12,0.004,0.002,NA,NA,0.004,8.4,1,0,NA,NA,1,0
"2807","aparvnut",2002,4,0.032,0.058,0.003,0.43,0.433,2.2,0,0,0,0,0,0
"2808","aparvnut",2002,6,0.01,0.013,0.004,0.321,0.325,10.9,0,0,0,0,0,0
"2809","aparvnut",2002,7,0.02,0.0845,0.002,NA,0.2955,9.5,0,0,1,NA,0,0
"2810","aparvnut",2002,8,0.016,0.064,0.002,0.225,0.227,4.09,0,0,0,0,0,0
"2811","aparvnut",2002,9,0.022,0.061,0.003,0.156,0.159,10.25,0,0,0,0,0,0
"2812","aparvnut",2002,10,0.017,0.0375,0.015,0.313,0.328,4.485,0,0,0,0,0,0
"2813","aparvnut",2002,11,0.009,0.058,0.006,0.3245,0.3305,1.495,0,0,0,0,0,0
"2814","aparvnut",2002,12,0.021,0.044,0.003,0.3085,0.3115,0.89,0,0,0,0,0,1
"2815","aparvnut",2003,1,0.023,0.1095,0.0025,0.412,0.4145,1.4955,0,0,0,0,0,0
"2816","aparvnut",2003,2,0.0045,0.042,0.0035,0.829,0.8325,1.709,0,0,0,0,0,0
"2817","aparvnut",2003,3,0.057,0.031,0.0065,0.4115,0.418,3.204,0,0,0,0,0,0
"2818","aparvnut",2003,4,0.082,0.176,0.008,0.47,0.478,1.709,0,0,0,0,0,0
"2819","aparvnut",2003,5,0.0045,0.0695,0.0085,0.5285,0.537,2.99,0,0,0,0,0,0
"2820","aparvnut",2003,6,0.005,0.0825,0.0095,0.427,0.4365,1.442,0,0,0,0,0,0
"2821","aparvnut",2003,7,0.0015,0.0465,0.002,0.3045,0.3065,1.282,0,0,0,0,0,0
"2822","aparvnut",2003,8,0.001,0.0345,0.004,0.726,0.73,0.677,0,0,0,0,0,1
"2823","aparvnut",2003,9,0.0045,0.0315,0.007,0.5245,0.5315,0.854,0,0,0,0,0,0
"2824","aparvnut",2003,10,0.0065,0.012,0.004,0.974,0.978,2.99,0,0,0,0,0,0
"2825","aparvnut",2003,11,0.0075,0.028,0.003,0.831,0.834,1.709,0,0,0,0,0,0
"2826","aparvnut",2003,12,0.0075,0.0175,0.002,0.4245,0.4265,1.068,0,0,0,0,0,0
"2827","aparvnut",2004,1,0.0085,0.02,0.004,0.6685,0.6725,0.8,0,0,0,0,0,0
"2828","aparvnut",2004,2,0.001,0.016,0.002,0.5095,0.5115,7.65,0,0,0,0,0,0
"2829","aparvnut",2004,3,0.003,0.028,0.002,0.425,0.427,2.8,0,0,0,0,0,0
"2830","aparvnut",2004,4,0.0025,0.0355,0.004,0.5515,0.5555,3.2,0,0,0,0,0,0
"2831","aparvnut",2004,5,0.007,0.0445,0.0045,0.527,0.5315,2.25,0,0,0,0,0,0
"2832","aparvnut",2004,6,0.011,0.0265,0.004,0.4125,0.4165,3.45,0,0,0,0,0,0
"2833","aparvnut",2004,7,0.0025,0.013,0.004,0.273,0.277,3.8,0,0,0,0,0,0
"2834","aparvnut",2004,8,0.0015,0.0085,0.002,0.263,0.2665,1.95,0,0,1,0,0,0
"2835","aparvnut",2004,9,0.003,0.0355,0.0205,0.357,0.3775,4.1,0,0,0,0,0,0
"2836","aparvnut",2004,10,NA,0.0525,0.012,0.1905,0.2025,2.1,NA,0,0,0,0,0
"2837","aparvnut",2004,11,0.01,0.0275,0.00725,0.3795,0.38675,0.8,0,0,0,0,0,0
"2838","aparvnut",2005,1,0.0315,0.029,0.004,0.0425,0.0465,4.81,0,0,0,0,0,0
"2839","aparvnut",2005,2,0.0015,0.0245,0.004,0.0405,0.0445,1.28,0,0,0,0,0,0
"2840","aparvnut",2005,3,0.001,0.0085,0.034,0.4325,0.4665,1.005,0,0,0,0,0,0
"2841","aparvnut",2005,4,0.0065,0.056,0.0175,0.2215,0.239,1.33,0,0,0,0,0,0
"2842","aparvnut",2005,5,0.01,0.033,0.004,0.428,0.432,1.955,0,0,0,0,0,0
"2843","aparvnut",2005,6,0.0045,0.0315,0.0055,0.462,0.4675,1.495,0,0,0,0,0,0
"2844","aparvnut",2005,7,0.002,0.045,0.0055,0.48,0.4855,2.56,0,0,0,0,0,0
"2845","aparvnut",2005,8,0.0045,0.0505,0.0035,0.4045,0.408,2.025,0,0,0,0,0,0
"2846","aparvnut",2005,9,0.006,0.037,0.005,0.3895,0.3945,2.24,0,0,0,0,0,0
"2847","aparvnut",2005,10,0.004,0.0135,0.004,0.589,0.593,1.925,0,0,0,0,0,0
"2848","aparvnut",2005,11,0.00225,0.02125,0.003,0.588333333333333,0.61975,1.7525,0,0,1,0,0,0
"2849","aparvnut",2006,1,0.002,0.0305,0.004,0.47,0.474,0.505,0,0,0,0,0,1
"2850","aparvnut",2006,2,0.002,0.031,0.004,0.563,0.567,0.665,0,0,0,0,0,0
"2851","aparvnut",2006,3,0.002,0.0385,0.0025,0.6185,0.621,1.005,0,0,0,0,0,0
"2852","aparvnut",2006,4,0.006,0.0855,NA,NA,0.4335,2.66,0,0,NA,NA,0,0
"2853","aparvnut",2006,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2854","aparvnut",2006,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2855","aparvnut",2006,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2856","aparvnut",2006,8,0.001,0.0135,NA,NA,0.138,10.42,0,0,NA,NA,0,0
"2857","aparvnut",2006,9,0.001,0.013,NA,NA,0.242,12.945,0,0,NA,NA,0,0
"2858","aparvnut",2006,10,0.003,0.01,NA,NA,0.241,5.17,0,0,NA,NA,0,0
"2859","aparvnut",2006,11,0.0095,0.019,NA,NA,0.41175,2.155,0,0,NA,NA,0,0
"2860","aparvnut",2007,1,0.014,0.0265,NA,NA,0.284,1.05,0,0,NA,NA,0,0
"2861","aparvnut",2007,2,0.0135,0.0275,NA,NA,0.486,1,0,0,NA,NA,0,1
"2862","aparvnut",2007,3,0.008,0.027,NA,NA,0.659,2,0,0,NA,NA,0,0
"2863","aparvnut",2007,4,0.009,0.033,NA,NA,0.058,3.1,0,0,NA,NA,0,0
"2864","aparvnut",2007,5,0.008,0.029,NA,NA,0.465,4.5,0,0,NA,NA,0,0
"2865","aparvnut",2007,6,0.004,0.017,NA,NA,0.045,6,0,0,NA,NA,0,0
"2866","aparvnut",2007,7,0.002,0.033,NA,NA,0.154,11.2,0,0,NA,NA,0,0
"2867","aparvnut",2007,8,0.002,0.038,NA,NA,0.015,4.9,0,0,NA,NA,0,0
"2868","aparvnut",2007,9,0.007,0.038,NA,NA,0.133,4,0,0,NA,NA,0,0
"2869","aparvnut",2007,10,0.007,0.0186666666666667,NA,NA,0.248,5.36666666666667,0,1,NA,NA,0,0
"2870","aparvnut",2007,11,0.008,0.017,NA,NA,0.162,4,0,0,NA,NA,0,0
"2871","aparvnut",2007,12,0.008,0.027,NA,NA,0.364,2.2,0,0,NA,NA,0,0
"2872","aparvnut",2008,1,0.025,0.046,NA,NA,NA,0.4,0,0,NA,NA,NA,0
"2873","aparvnut",2008,2,0.01,0.027,NA,NA,0.352,2.4,0,0,NA,NA,0,0
"2874","aparvnut",2008,3,0.008,0.029,NA,NA,0.312,2.4,0,0,NA,NA,0,0
"2875","aparvnut",2008,4,0.014,0.025,NA,NA,0.356,3.6,0,0,NA,NA,0,0
"2876","aparvnut",2008,5,0.005,0.031,NA,NA,0.623,7.6,0,0,NA,NA,0,0
"2877","aparvnut",2008,6,0.002,0.037,NA,NA,0.434,10.9,1,0,NA,NA,0,0
"2878","aparvnut",2008,7,0.006,0.047,NA,NA,0.263666666666667,5.36666666666667,0,0,NA,NA,0,0
"2879","aparvnut",2008,8,0.003,0.018,NA,NA,0.029,10.5,0,0,NA,NA,0,0
